,id,int_id,airport_int_id,active,code,icao,name,slug,slug_en,alternative_names,rank,global_rank_dst,dst_popularity_score,timezone,city,location,alternative_departure_points,tags,providers,special,tourist_region,car_rentals,new_ground,routing_priority,type,lat,lon
15,SCO,7888,7888,True,SCO,UATE,Aktau,aktau-aktau-kazakhstan,aktau-aktau-kazakhstan,[],474,304,24618.0,Asia/Aqtau,"{'id': 'aktau_kz', 'name': 'Aktau', 'code': 'SCO', 'slug': 'aktau-kazakhstan', 'nearby_country': None, 'country': {'id': 'KZ', 'name': 'Kazakhstan', 'slug': 'kazakhstan', 'code': 'KZ'}, 'region': {'id': 'central-asia', 'name': 'Central Asia', 'slug': 'central-asia'}, 'subdivision': None, 'continent': {'id': 'asia', 'name': 'Asia', 'slug': 'asia', 'code': 'AS'}, 'autonomous_territory': None}","{'lat': 43.86, 'lon': 51.091944}",[],"[{'tag': 'nightlife', 'month_to': -1, 'month_from': -1}, {'tag': 'activities', 'month_to': -1, 'month_from': -1}]",[],[],[],[],False,0,airport,43.86,51.091944
16,PVK,5925,5925,True,PVK,LGPZ,Aktion National,aktion-national-preveza-greece,aktion-national-preveza-greece,"['Κρατικός Αερολιμένας Ακτίου', 'Lefkas', 'Preveza']",825,287,50355.0,Europe/Athens,"{'id': 'preveza_gr', 'name': 'Preveza', 'code': 'PVK', 'slug': 'preveza-greece', 'nearby_country': None, 'country': {'id': 'GR', 'name': 'Greece', 'slug': 'greece', 'code': 'GR'}, 'region': {'id': 'southern-europe', 'name': 'Southern Europe', 'slug': 'southern-europe'}, 'subdivision': None, 'continent': {'id': 'europe', 'name': 'Europe', 'slug': 'europe', 'code': 'EU'}, 'autonomous_territory': None}","{'lat': 38.925556, 'lon': 20.765278}","[{'id': 'IOA', 'distance': 120.54, 'duration': 6648}, {'id': 'CFU', 'distance': 132.45, 'duration': 10879.5}, {'id': 'GPA', 'distance': 198.15, 'duration': 10008.7}, {'id': 'KZI', 'distance': 246.84, 'duration': 12230.3}]","[{'tag': 'sightseeing', 'month_to': -1, 'month_from': -1}, {'tag': 'adventure', 'month_to': -1, 'month_from': -1}]",[1175],"[{'id': 'butrint-sarande_poi', 'name': 'Butrint, Sarande', 'slug': 'butrint'}, {'id': 'meteora-monastery_poi', 'name': 'Meteora Monastery', 'slug': 'meteora-monastery'}]","[{'id': 'epirus_poi', 'name': 'Epirus', 'slug': 'epirus'}, {'id': 'mediterranean_poi', 'name': 'Mediterranean', 'slug': 'mediterranean'}]","[{'provider_id': 1175, 'providers_locations': ['1031633', '3918447', '4433095']}]",False,0,airport,38.925556,20.765278
17,AKX,9124,9124,True,AKX,UATT,Aktobe,aktobe-aktobe-kazakhstan,aktobe-aktobe-kazakhstan,[],555,384,14016.0,Asia/Aqtobe,"{'id': 'aktobe_kz', 'name': 'Aktobe', 'code': 'AKX', 'slug': 'aktobe-kazakhstan', 'nearby_country': None, 'country': {'id': 'KZ', 'name': 'Kazakhstan', 'slug': 'kazakhstan', 'code': 'KZ'}, 'region': {'id': 'central-asia', 'name': 'Central Asia', 'slug': 'central-asia'}, 'subdivision': None, 'continent': {'id': 'asia', 'name': 'Asia', 'slug': 'asia', 'code': 'AS'}, 'autonomous_territory': None}","{'lat': 50.245833, 'lon': 57.206667}",[],[],[],[],[],[],False,0,airport,50.245833,57.206667
18,ACI,867,867,True,ACI,EGJA,Alderney,alderney-alderney-guernsey,alderney-alderney-guernsey,[],2048,861,2939.0,Europe/Guernsey,"{'id': 'alderney_gg', 'name': 'Alderney', 'code': 'ACI', 'slug': 'alderney-guernsey', 'nearby_country': None, 'country': {'id': 'GG', 'name': 'Guernsey', 'slug': 'guernsey', 'code': 'GG'}, 'region': {'id': 'northern-europe', 'name': 'Northern Europe', 'slug': 'northern-europe'}, 'subdivision': None, 'continent': {'id': 'europe', 'name': 'Europe', 'slug': 'europe', 'code': 'EU'}, 'autonomous_territory': None}","{'lat': 49.706944, 'lon': -2.215556}","[{'id': 'JER', 'distance': 105.78, 'duration': 7743.1}, {'id': 'BOH', 'distance': 220.59, 'duration': 16514}, {'id': 'RNS', 'distance': 221.96, 'duration': 14252.7}, {'id': 'GCI', 'distance': 55.77, 'duration': 4784.7}]",[],[],[],[],[],False,0,airport,49.706944,-2.215556
19,ALP,9388,9388,True,ALP,OSAP,Aleppo International Airport,aleppo-international-airport-aleppo-syria,aleppo-international-airport-aleppo-syria,[],997,767,2486.0,Asia/Damascus,"{'id': 'aleppo_sy', 'name': 'Aleppo', 'code': 'ALP', 'slug': 'aleppo-syria', 'nearby_country': None, 'country': {'id': 'SY', 'name': 'Syria', 'slug': 'syria', 'code': 'SY'}, 'region': {'id': 'southern-asia', 'name': 'Southern Asia', 'slug': 'southern-asia'}, 'subdivision': None, 'continent': {'id': 'asia', 'name': 'Asia', 'slug': 'asia', 'code': 'AS'}, 'autonomous_territory': None}","{'lat': 36.180698, 'lon': 37.2244}","[{'id': 'GZT', 'distance': 120.9, 'duration': 6043.9}, {'id': 'HTY', 'distance': 128.77, 'duration': 6876.4}, {'id': 'KCM', 'distance': 210.28, 'duration': 9921.8}]",[],[],[],[],[],False,0,airport,36.180698,37.2244
20,AES,7108,7108,True,AES,ENAL,"Ålesund Airport, Vigra",alesund-airport-alesund-norway,alesund-airport-alesund-norway,"['Ålesund lufthavn, Vigra']",878,313,36043.0,Europe/Oslo,"{'id': 'alesund_no', 'name': 'Ålesund', 'code': 'AES', 'slug': 'alesund-norway', 'nearby_country': None, 'country': {'id': 'NO', 'name': 'Norway', 'slug': 'norway', 'code': 'NO'}, 'region': {'id': 'northern-europe', 'name': 'Northern Europe', 'slug': 'northern-europe'}, 'subdivision': None, 'continent': {'id': 'europe', 'name': 'Europe', 'slug': 'europe', 'code': 'EU'}, 'autonomous_territory': None}","{'lat': 62.560278, 'lon': 6.110278}","[{'id': 'MOL', 'distance': 100.28, 'duration': 7637.5}, {'id': 'SDN', 'distance': 146.2, 'duration': 11570.3}, {'id': 'KSU', 'distance': 161.29, 'duration': 11516.9}, {'id': 'FRO', 'distance': 244.72, 'duration': 16921}, {'id': 'HOV', 'distance': 79.22, 'duration': 5978.3}]",[],"[1175, 1193]",[],[],"[{'provider_id': 1175, 'providers_locations': ['235334']}]",False,0,airport,62.560278,6.110278
21,AXD,1640,1640,True,AXD,LGAL,Alexandroupolis International,alexandroupolis-international-alexandroupoli-greece,alexandroupolis-international-alexandroupoli-greece,['Κρατικός Αερολιμένας Αλεξανδρούπολης  Δημόκριτος '],762,434,18767.0,Europe/Athens,"{'id': 'alexandroupoli_gr', 'name': 'Alexandroupoli', 'code': 'AXD', 'slug': 'alexandroupoli-greece', 'nearby_country': None, 'country': {'id': 'GR', 'name': 'Greece', 'slug': 'greece', 'code': 'GR'}, 'region': {'id': 'southern-europe', 'name': 'Southern Europe', 'slug': 'southern-europe'}, 'subdivision': None, 'continent': {'id': 'europe', 'name': 'Europe', 'slug': 'europe', 'code': 'EU'}, 'autonomous_territory': None}","{'lat': 40.855833, 'lon': 25.956389}","[{'id': 'KVA', 'distance': 152.58, 'duration': 6699.9}, {'id': 'CKZ', 'distance': 192.57, 'duration': 10300.6}, {'id': 'TEQ', 'distance': 206.35, 'duration': 9860.6}, {'id': 'PDV', 'distance': 222.17, 'duration': 12735.5}, {'id': 'GR-ALEX-PORT', 'distance': 6.79, 'duration': 551.8}]","[{'tag': 'family fun', 'month_to': -1, 'month_from': -1}, {'tag': 'sightseeing', 'month_to': -1, 'month_from': -1}, {'tag': 'beach', 'month_to': -1, 'month_from': -1}]",[1175],"[{'id': 'gallipoli-peninsula_poi', 'name': 'Gallipoli Peninsula', 'slug': 'gallipoli-peninsula'}]","[{'id': 'thrace_poi', 'name': 'Thrace', 'slug': 'thrace'}, {'id': 'east-macedonia-and-thrace_poi', 'name': 'East Macedonia and Thrace', 'slug': 'east-macedonia-and-thrace'}, {'id': 'mediterranean_poi', 'name': 'Mediterranean', 'slug': 'mediterranean'}]","[{'provider_id': 1175, 'providers_locations': ['1031418']}]",False,0,airport,40.855833,25.956389
22,AEI,2914,2914,True,AEI,LEAG,Algeciras Heliport,algeciras-railway-station-algeciras-spain,algeciras-railway-station-algeciras-spain,[],2048,496,8488.0,Europe/Madrid,"{'id': 'algeciras_es', 'name': 'Algeciras', 'code': 'AEI', 'slug': 'algeciras-spain', 'nearby_country': None, 'country': {'id': 'ES', 'name': 'Spain', 'slug': 'spain', 'code': 'ES'}, 'region': {'id': 'southern-europe', 'name': 'Southern Europe', 'slug': 'southern-europe'}, 'subdivision': None, 'continent': {'id': 'europe', 'name': 'Europe', 'slug': 'europe', 'code': 'EU'}, 'autonomous_territory': None}","{'lat': 36.128905, 'lon': -5.440664}","[{'id': 'YJW', 'distance': 101.07, 'duration': 4461}, {'id': 'ES-ROND-TRAI', 'distance': 103.36, 'duration': 6684}, {'id': 'ES-ELPU-ESTA', 'distance': 106.96, 'duration': 5156}, {'id': 'ES-CADI-CADI', 'distance': 108.43, 'duration': 5129}, {'id': 'XRY', 'distance': 111.66, 'duration': 4808}, {'id': 'AGP', 'distance': 133.89, 'duration': 5834}, {'id': 'YJM', 'distance': 139.44, 'duration': 6005}, {'id': 'ES-MALA-PUER', 'distance': 140.45, 'duration': 6142}, {'id': 'ES-MALA-ELPA', 'distance': 151.68, 'duration': 6434}, {'id': 'ES-MALA-FABR', 'distance': 155.44, 'duration': 6651}, {'id': 'ES-CALA-BUSS', 'distance': 156.19, 'duration': 6659}, {'id': 'ES-RINC-BUSS', 'distance': 158.47, 'duration': 6852}, {'id': 'ES-UTRE-TRAI', 'distance': 168.52, 'duration': 7246}, {'id': 'ES-ANTE-SANT', 'distance': 203.31, 'duration': 8720}, {'id': 'GIB', 'distance': 24.02, 'duration': 1154}, {'id': 'AEI', 'distance': 3.48, 'duration': 301}, {'id': 'MA-TANG-VILL', 'distance': 58.17, 'duration': 5230}, {'id': 'TNG', 'distance': 69.34, 'duration': 6111}, {'id': 'TTU', 'distance': 75.28, 'duration': 6173}, {'id': 'ES-PUER-TRAI', 'distance': 98.34, 'duration': 4744}]",[],"[1163, 1175, 1282, 1283]",[],"[{'id': 'los-alcornocales-natural-park_poi', 'name': 'Los Alcornocales Natural Park', 'slug': 'los-alcornocales-natural-park'}, {'id': 'mediterranean_poi', 'name': 'Mediterranean', 'slug': 'mediterranean'}, {'id': 'costa-de-la-luz_poi', 'name': 'Costa de la Luz', 'slug': 'costa-de-la-luz'}, {'id': 'cadiz-province_poi', 'name': 'Cadiz Province', 'slug': 'cadiz-province'}]","[{'provider_id': 1175, 'providers_locations': ['464223', '475038', '2605926']}]",False,0,airport,36.128905,-5.440664
23,AHO,8708,8708,True,AHO,LIEA,Alghero-Fertilia,alghero-fertilia-alghero-italy,alghero-fertilia-alghero-italy,['Aeroporto di Alghero-Fertilia'],439,128,170625.0,Europe/Rome,"{'id': 'alghero_it', 'name': 'Alghero', 'code': 'AHO', 'slug': 'alghero-italy', 'nearby_country': None, 'country': {'id': 'IT', 'name': 'Italy', 'slug': 'italy', 'code': 'IT'}, 'region': {'id': 'southern-europe', 'name': 'Southern Europe', 'slug': 'southern-europe'}, 'subdivision': None, 'continent': {'id': 'europe', 'name': 'Europe', 'slug': 'europe', 'code': 'EU'}, 'autonomous_territory': None}","{'lat': 40.630278, 'lon': 8.289722}","[{'id': 'OLB', 'distance': 150.25, 'duration': 9102.7}, {'id': 'FSC', 'distance': 170.64, 'duration': 10378.8}, {'id': 'CAG', 'distance': 239.51, 'duration': 12135.3}, {'id': 'IT-SASS-STAZ', 'distance': 33.52, 'duration': 2392.4}]","[{'tag': 'sightseeing', 'month_to': -1, 'month_from': -1}, {'tag': 'city break', 'month_to': -1, 'month_from': -1}]","[1175, 1229, 1277, 1282]",[],"[{'id': 'mediterranean_poi', 'name': 'Mediterranean', 'slug': 'mediterranean'}, {'id': 'sardinia_poi', 'name': 'Sardinia', 'slug': 'sardinia'}]","[{'provider_id': 1175, 'providers_locations': ['164499', '3820511']}]",False,0,airport,40.630278,8.289722
24,ALC,9376,9376,True,ALC,LEAL,Alicante–Elche,alicante-elche-alicante-spain,alicante-elche-alicante-spain,['Aeropuerto de Alicante-Elche'],127,24,1810737.0,Europe/Madrid,"{'id': 'alicante_es', 'name': 'Alicante', 'code': 'ALC', 'slug': 'alicante-spain', 'nearby_country': None, 'country': {'id': 'ES', 'name': 'Spain', 'slug': 'spain', 'code': 'ES'}, 'region': {'id': 'southern-europe', 'name': 'Southern Europe', 'slug': 'southern-europe'}, 'subdivision': None, 'continent': {'id': 'europe', 'name': 'Europe', 'slug': 'europe', 'code': 'EU'}, 'autonomous_territory': None}","{'lat': 38.282222, 'lon': -0.558056}","[{'id': 'ES-ALIC-ALIC', 'distance': 11.4, 'duration': 871}, {'id': 'YJE', 'distance': 12.48, 'duration': 975.2}, {'id': 'ES-ELCH-ELCH', 'distance': 13.22, 'duration': 900.1}, {'id': 'ES-ELCH-TRAI', 'distance': 13.24, 'duration': 876.8}, {'id': 'VLC', 'distance': 186.57, 'duration': 8005.2}, {'id': 'ES-SANV-SANV', 'distance': 21.59, 'duration': 1185.5}, {'id': 'ES-ASPE-BUSS', 'distance': 30.77, 'duration': 1690.5}, {'id': 'ES-COXX-BUSS', 'distance': 39.44, 'duration': 2158.7}, {'id': 'ES-ELDA-TRAI', 'distance': 40.3, 'duration': 2228.3}, {'id': 'ES-CALL-BUSS', 'distance': 41.23, 'duration': 2281.3}, {'id': 'ES-TORR-ESTA', 'distance': 41.55, 'duration': 2675.9}, {'id': 'ES-REDO-BUSS', 'distance': 44.67, 'duration': 2447.8}, {'id': 'ES-ORIH-ESTA', 'distance': 48.03, 'duration': 2641.8}, {'id': 'ES-SAXX-TRAI', 'distance': 48.88, 'duration': 2367.3}, {'id': 'RMU', 'distance': 94.42, 'duration': 4498.3}]","[{'tag': 'beach', 'month_to': -1, 'month_from': -1}, {'tag': 'sightseeing', 'month_to': -1, 'month_from': -1}]","[1163, 1175, 1179, 1229, 1282, 1283, 1329]",[],"[{'id': 'alicante-province_poi', 'name': 'Alicante Province', 'slug': 'alicante-province'}, {'id': 'costa-blanca_poi', 'name': 'Costa Blanca', 'slug': 'costa-blanca'}, {'id': 'mediterranean_poi', 'name': 'Mediterranean', 'slug': 'mediterranean'}]","[{'provider_id': 1175, 'providers_locations': ['164429']}]",False,0,airport,38.282222,-0.558056
25,ALA,9377,9377,True,ALA,UAAA,Almaty International,almaty-international-almaty-kazakhstan,almaty-international-almaty-kazakhstan,[],202,85,292922.0,Asia/Almaty,"{'id': 'almaty_kz', 'name': 'Almaty', 'code': 'ALA', 'slug': 'almaty-kazakhstan', 'nearby_country': None, 'country': {'id': 'KZ', 'name': 'Kazakhstan', 'slug': 'kazakhstan', 'code': 'KZ'}, 'region': {'id': 'central-asia', 'name': 'Central Asia', 'slug': 'central-asia'}, 'subdivision': None, 'continent': {'id': 'asia', 'name': 'Asia', 'slug': 'asia', 'code': 'AS'}, 'autonomous_territory': None}","{'lat': 43.353333, 'lon': 77.042222}",[],"[{'tag': 'nightlife', 'month_to': -1, 'month_from': -1}]",[],[],[],[],False,0,airport,43.353333,77.042222
26,LEI,8608,8608,True,LEI,LEAM,Almería,almeria-almeria-spain,almeria-almeria-spain,['Aeropuerto de Almería'],851,232,75209.0,Europe/Madrid,"{'id': 'almeria_es', 'name': 'Almería', 'code': 'LEI', 'slug': 'almeria-spain', 'nearby_country': None, 'country': {'id': 'ES', 'name': 'Spain', 'slug': 'spain', 'code': 'ES'}, 'region': {'id': 'southern-europe', 'name': 'Southern Europe', 'slug': 'southern-europe'}, 'subdivision': None, 'continent': {'id': 'europe', 'name': 'Europe', 'slug': 'europe', 'code': 'EU'}, 'autonomous_territory': None}","{'lat': 36.843889, 'lon': -2.37}","[{'id': 'AMR', 'distance': 10.0, 'duration': 838.3}, {'id': 'ES-ALME-ALME', 'distance': 11.36, 'duration': 1068.1}, {'id': 'GRX', 'distance': 177.63, 'duration': 7290.7}, {'id': 'RMU', 'distance': 183.32, 'duration': 7974.4}, {'id': 'ES-PECH-BENA', 'distance': 18.94, 'duration': 1061}, {'id': 'ES-RIOJ-BUSS', 'distance': 21.1, 'duration': 1165}, {'id': 'ES-GADO-TRAI', 'distance': 23.0, 'duration': 1361.5}, {'id': 'AGP', 'distance': 236.84, 'duration': 10070}, {'id': 'ORN', 'distance': 238.25, 'duration': 35379.1}, {'id': 'ES-TABE-BUSS', 'distance': 35.33, 'duration': 1761.2}, {'id': 'ES-LASC-VENT', 'distance': 37.9, 'duration': 1792.9}]","[{'tag': 'sports', 'month_to': -1, 'month_from': -1}, {'tag': 'sightseeing', 'month_to': -1, 'month_from': -1}, {'tag': 'beach', 'month_to': -1, 'month_from': -1}]","[1163, 1175, 1283, 1329]","[{'id': 'alhambra_poi', 'name': 'Alhambra', 'slug': 'alhambra'}]","[{'id': 'mediterranean_poi', 'name': 'Mediterranean', 'slug': 'mediterranean'}]","[{'provider_id': 1175, 'providers_locations': ['164794']}]",False,0,airport,36.843889,-2.37
27,GNB,3587,3587,True,GNB,LFLS,Alpes–Isère,alpes-isere-grenoble-france-1,alpes-isere-grenoble-france-1,"['Grenoble–Isère', 'Aéroport de Grenoble-Isère']",1207,192,174749.0,Europe/Paris,"{'id': 'grenoble_fr', 'name': 'Grenoble', 'code': 'GNB', 'slug': 'grenoble-france', 'nearby_country': None, 'country': {'id': 'FR', 'name': 'France', 'slug': 'france', 'code': 'FR'}, 'region': {'id': 'western-europe', 'name': 'Western Europe', 'slug': 'western-europe'}, 'subdivision': None, 'continent': {'id': 'europe', 'name': 'Europe', 'slug': 'europe', 'code': 'EU'}, 'autonomous_territory': None}","{'lat': 45.363056, 'lon': 5.332778}","[{'id': 'GVA', 'distance': 170.98, 'duration': 7093.4}, {'id': 'FR-VOIR-CHAM', 'distance': 22.9, 'duration': 1045.2}, {'id': 'QLS', 'distance': 231.52, 'duration': 9211}, {'id': 'FNI', 'distance': 242.9, 'duration': 9674.2}, {'id': 'CFE', 'distance': 247.72, 'duration': 10472.3}, {'id': 'FR-GREN-GRE0', 'distance': 42.32, 'duration': 1850}, {'id': 'FR-GREN-GREN', 'distance': 44.98, 'duration': 2067.8}, {'id': 'LYS', 'distance': 73.62, 'duration': 3060.6}, {'id': 'CMF', 'distance': 91.59, 'duration': 3707}]","[{'tag': 'sightseeing', 'month_to': -1, 'month_from': -1}, {'tag': 'activities', 'month_to': -1, 'month_from': -1}]","[1148, 1175, 1282]","[{'id': 'lake-geneva_poi', 'name': 'Lake Geneva', 'slug': 'lake-geneva'}, {'id': 'mont-blanc_poi', 'name': 'Mont Blanc', 'slug': 'mont-blanc'}, {'id': 'aiguille-du-midi-france_poi', 'name': 'Aiguille Du Midi, France', 'slug': 'aiguille-du-midi'}]","[{'id': 'isere_poi', 'name': 'Isère', 'slug': 'isere'}, {'id': 'chartreuse_poi', 'name': 'Chartreuse', 'slug': 'chartreuse'}, {'id': 'french-alps_poi', 'name': 'French Alps', 'slug': 'french-alps'}, {'id': 'belledonne_poi', 'name': 'Belledonne', 'slug': 'belledonne'}, {'id': 'rhone-alps_poi', 'name': 'Rhône-Alps', 'slug': 'rhone-alps'}, {'id': 'route-napoleon_poi', 'name': 'Route Napoléon', 'slug': 'route-napoleon'}]","[{'provider_id': 1175, 'providers_locations': ['165134']}]",False,0,airport,45.363056,5.332778
28,ALF,9372,9372,True,ALF,ENAT,Alta,alta-alta-norway,alta-alta-norway,['Alta lufthavn'],714,422,20136.0,Europe/Oslo,"{'id': 'alta_no', 'name': 'Alta', 'code': 'ALF', 'slug': 'alta-norway', 'nearby_country': None, 'country': {'id': 'NO', 'name': 'Norway', 'slug': 'norway', 'code': 'NO'}, 'region': {'id': 'northern-europe', 'name': 'Northern Europe', 'slug': 'northern-europe'}, 'subdivision': None, 'continent': {'id': 'europe', 'name': 'Europe', 'slug': 'europe', 'code': 'EU'}, 'autonomous_territory': None}","{'lat': 69.976111, 'lon': 23.371667}","[{'id': 'HFT', 'distance': 139.6, 'duration': 8541}, {'id': 'HAA', 'distance': 144.36, 'duration': 12168.6}, {'id': 'SOJ', 'distance': 168.86, 'duration': 10045.9}, {'id': 'LKL', 'distance': 170.33, 'duration': 9943}, {'id': 'HVG', 'distance': 203.19, 'duration': 11876.4}]","[{'tag': 'sightseeing', 'month_to': -1, 'month_from': -1}]","[1175, 1277]",[],[],"[{'provider_id': 1175, 'providers_locations': ['235354']}]",False,0,airport,69.976111,23.371667
29,MZH,1665,1665,True,MZH,LTAP,Amasya Merzifon,amasya-merzifon-amasya-turkey,amasya-merzifon-amasya-turkey,['Amasya Merzifon Havalimanı'],2048,742,3093.0,Europe/Istanbul,"{'id': 'amasya_tr', 'name': 'Amasya', 'code': 'MZH', 'slug': 'amasya-turkey', 'nearby_country': None, 'country': {'id': 'TR', 'name': 'Turkey', 'slug': 'turkey', 'code': 'TR'}, 'region': {'id': 'western-asia', 'name': 'Western Asia', 'slug': 'western-asia'}, 'subdivision': None, 'continent': {'id': 'asia', 'name': 'Asia', 'slug': 'asia', 'code': 'AS'}, 'autonomous_territory': None}","{'lat': 40.828611, 'lon': 35.520278}","[{'id': 'SZF', 'distance': 134.94, 'duration': 7086.5}, {'id': 'KFS', 'distance': 244.47, 'duration': 11433.6}, {'id': 'NOP', 'distance': 248.44, 'duration': 11668.7}]","[{'tag': 'sightseeing', 'month_to': -1, 'month_from': -1}, {'tag': 'nightlife', 'month_to': -1, 'month_from': -1}]",[],[],"[{'id': 'black-sea-region_poi', 'name': 'Black Sea Region', 'slug': 'black-sea-region'}]",[],False,0,airport,40.828611,35.520278
30,AMS,4328,4328,True,AMS,EHAM,Amsterdam Airport Schiphol,amsterdam-airport-schiphol-amsterdam-netherlands,amsterdam-airport-schiphol-amsterdam-netherlands,"['Luchthaven Schiphol', 'Schiphol Airport']",44,3,6708775.0,Europe/Amsterdam,"{'id': 'amsterdam_nl', 'name': 'Amsterdam', 'code': 'AMS', 'slug': 'amsterdam-netherlands', 'nearby_country': None, 'country': {'id': 'NL', 'name': 'Netherlands', 'slug': 'netherlands', 'code': 'NL'}, 'region': {'id': 'western-europe', 'name': 'Western Europe', 'slug': 'western-europe'}, 'subdivision': None, 'continent': {'id': 'europe', 'name': 'Europe', 'slug': 'europe', 'code': 'EU'}, 'autonomous_territory': None}","{'lat': 52.308056, 'lon': 4.764167}","[{'id': 'AMS', 'distance': 0.0, 'duration': 0}, {'id': 'NL-AMST-AMS3', 'distance': 10.61, 'duration': 585}, {'id': 'NL-AMST-ZUID', 'distance': 10.97, 'duration': 570}, {'id': 'NL-AMST-OLYM', 'distance': 11.11, 'duration': 637}, {'id': 'NL-AMST-LELY', 'distance': 11.69, 'duration': 675}, {'id': 'NL-AMST-HAAR', 'distance': 11.97, 'duration': 719}, {'id': 'NL-AMST-RIJK', 'distance': 14.14, 'duration': 911}, {'id': 'NL-AMST-ELAN', 'distance': 15.46, 'duration': 988}, {'id': 'NL-AMST-AMST', 'distance': 15.51, 'duration': 903}, {'id': 'NL-AMST-AMS4', 'distance': 17.76, 'duration': 1018}, {'id': 'NL-AMST-AMS0', 'distance': 17.85, 'duration': 1035}, {'id': 'ZYA', 'distance': 18.3, 'duration': 1192}, {'id': 'NL-AMST-AMS2', 'distance': 18.41, 'duration': 1040}, {'id': 'NL-HEEM-AERD', 'distance': 18.64, 'duration': 1223}, {'id': 'NL-HAAR-TRAI', 'distance': 21.04, 'duration': 1214}, {'id': 'NL-AMST-KNOO', 'distance': 4.97, 'duration': 412}, {'id': 'NL-AMST-SCHI', 'distance': 5.71, 'duration': 500}, {'id': 'NL-AMST-ANDE', 'distance': 7.08, 'duration': 404}, {'id': 'NL-HOOF-TRAI', 'distance': 7.88, 'duration': 505}]","[{'tag': 'city break', 'month_to': -1, 'month_from': -1}, {'tag': 'sightseeing', 'month_to': -1, 'month_from': -1}, {'tag': 'nightlife', 'month_to': -1, 'month_from': -1}, {'tag': 'food&drink', 'month_to': -1, 'month_from': -1}, {'tag': 'romance', 'month_to': -1, 'month_from': -1}]","[1028, 1035, 1064, 1096, 1148, 1163, 1175, 1224, 1229, 1232, 1277, 1282, 1283, 1329]","[{'id': 'ijsselmonde_poi', 'name': 'IJsselmonde', 'slug': 'ijsselmonde'}, {'id': 'windmill-complex-at-kinderdijk_poi', 'name': 'Windmill Complex at Kinderdijk', 'slug': 'windmill-complex-at-kinderdijk'}, {'id': 'rijksmuseum_poi', 'name': 'Rijksmuseum', 'slug': 'rijksmuseum'}, {'id': 'andaz-amsterdam-prinsengracht_poi', 'name': 'Andaz Amsterdam Prinsengracht', 'slug': 'andaz-amsterdam-prinsengracht'}, {'id': 'voorne-putten_poi', 'name': 'Voorne-Putten', 'slug': 'voorne-putten'}, {'id': 'van-gogh-museum_poi', 'name': 'Van Gogh Museum', 'slug': 'van-gogh-museum'}, {'id': 'flevopolder_poi', 'name': 'Flevopolder', 'slug': 'flevopolder'}, {'id': 'anne-frank-huis_poi', 'name': 'Anne Frank Huis', 'slug': 'anne-frank-huis'}]","[{'id': 'dordrecht_poi', 'name': 'Dordrecht', 'slug': 'dordrecht'}, {'id': 'noord-holland_poi', 'name': 'Noord-Holland', 'slug': 'noord-holland'}]","[{'provider_id': 1175, 'providers_locations': ['164594']}]",False,0,airport,52.308056,4.764167
